PC,FA,SC,SF,FAGG,CAGG,WATER,AEA,WR_HR,WR,ACC,TOTAL_BINDER,GWP,w/b,b/a,SCM%,CAGG%,FAGG%,7day,28day,56day,PC%,FA%,SC%,AEA_pct,WR_HR_pct,WR_pct,ACC_pct
272.918,47.464,0.0,0.0,717.893,1067.94,165.531,0.2002,0.0,0.2596,0.0,320.382,307.404,0.5166676030488604,0.1794019933554817,0.14814814814814814,0.5980066445182725,0.4019933554817276,15.7143,24.0397,26.0392,0.8518518518518519,0.14814814814814814,0.0,0.000624879050631356,0.0,0.0008102827249945057,0.0
272.918,59.33,0.0,0.0,706.027,1097.605,167.311,0.2559,0.6304,0.0,0.0,332.248,311.375,0.5035726324913921,0.18421052631578946,0.17857142857142858,0.6085526315789473,0.39144736842105265,25.2808,34.8411,,0.8214285714285715,0.17857142857142858,0.0,0.0007702077965833649,0.0018973778623140023,0.0,0.0
272.918,88.995,0.0,0.0,943.94,840.113,153.665,0.0556,0.6786,0.6786,0.0,361.913,320.771,0.42459099286292556,0.20286000471959073,0.2459016393442623,0.4709013689615723,0.5290986310384277,29.2683,36.0941,38.6107,0.7540983606557377,0.2459016393442623,0.0,0.00015362808188665886,0.0018750362656166674,0.0018750362656166674,0.0
272.918,118.66,0.0,0.0,741.625,1038.275,144.765,0.2447,0.0,2.9664,0.0,391.578,330.708,0.3696964589430458,0.21999999999999997,0.30303030303030304,0.5833333333333334,0.41666666666666663,27.1567,36.219,40.6331,0.696969696969697,0.30303030303030304,0.0,0.0006249074258497033,0.0,0.007575502198776297,0.0
272.918,118.66,0.0,0.0,889.95,949.28,144.765,0.0,1.1124,1.7057,0.0,391.578,330.765,0.3696964589430458,0.2129032258064516,0.30303030303030304,0.5161290322580645,0.4838709677419355,26.0545,35.9983,44.2769,0.696969696969697,0.30303030303030304,0.0,0.0,0.0028408133245411116,0.004355964839688757,0.0
273.511,0.0,116.88,0.0,735.692,1067.94,148.325,0.1965,0.0,2.9293,0.0,390.391,323.36,0.3799395990173953,0.21644714664632253,0.29939214787226137,0.5921052631578948,0.40789473684210525,34.7726,45.5054,,0.7006078521277386,0.0,0.29939214787226137,0.000503341521703873,0.0,0.007503502898357023,0.0
273.511,0.0,116.88,0.0,761.797,1097.605,173.244,0.0,0.0,0.0,0.0,390.391,323.538,0.44377047626610244,0.20995513611365374,0.29939214787226137,0.5902999996773156,0.4097000003226844,30.7344,46.5572,,0.7006078521277386,0.0,0.29939214787226137,0.0,0.0,0.0,0.0
274.105,0.0,117.473,0.0,758.237,1053.108,156.038,0.1224,0.0,0.8565,0.0,391.57800000000003,324.143,0.3984851038618104,0.2161807938299993,0.29999897849215224,0.5813955927777426,0.4186044072222575,32.8535,43.6898,,0.7000010215078477,0.0,0.29999897849215224,0.000312581401405818,0.0,0.0021873036789549277,0.0
274.105,0.0,117.473,0.0,772.477,1038.275,153.071,0.1557,0.0,1.1013,0.0,391.57800000000003,324.125,0.3909080694012431,0.21625159049941683,0.29999897849215224,0.5733943687484537,0.4266056312515463,33.4978,44.1911,,0.7000010215078477,0.0,0.29999897849215224,0.00039762192972945973,0.0,0.0028124664817665637,0.0
274.105,0.0,117.473,0.0,772.477,1053.108,156.038,0.1224,0.0,0.7305,0.0,391.57800000000003,324.18,0.3984851038618104,0.21449453188977782,0.29999897849215224,0.576860567982318,0.423139432017682,32.1484,43.0279,,0.7000010215078477,0.0,0.29999897849215224,0.000312581401405818,0.0,0.0018655287069195268,0.0
274.105,0.0,117.473,0.0,772.477,1053.108,161.378,0.1224,0.0,0.7305,0.0,391.57800000000003,324.18,0.4121222336290598,0.21449453188977782,0.29999897849215224,0.576860567982318,0.423139432017682,29.4176,38.22,,0.7000010215078477,0.0,0.29999897849215224,0.000312581401405818,0.0,0.0018655287069195268,0.0
274.105,117.473,0.0,0.0,622.965,1127.27,164.344,0.4079,0.0,2.9664,0.0,391.57800000000003,331.584,0.4196967143200077,0.22372881355932203,0.29999897849215224,0.6440677966101694,0.3559322033898305,26.9216,41.5643,,0.7000010215078477,0.29999897849215224,0.0,0.0010416826277241272,0.0,0.007575502198776296,0.0
274.105,117.473,0.0,0.0,622.965,1127.27,171.464,0.0,1.9578,0.0,4.8946,391.57800000000003,331.584,0.43787955400967365,0.22372881355932203,0.29999897849215224,0.6440677966101694,0.3559322033898305,24.6077,38.8301,50.5903,0.7000010215078477,0.29999897849215224,0.0,0.0,0.004999770160721491,0.0,0.01249968077876566
274.105,117.473,0.0,0.0,622.965,1127.27,171.464,0.1854,0.0,1.9578,0.0,391.57800000000003,331.584,0.43787955400967365,0.22372881355932203,0.29999897849215224,0.6440677966101694,0.3559322033898305,27.2659,44.787,,0.7000010215078477,0.29999897849215224,0.0,0.0004734688874235185,0.0,0.004999770160721491,0.0
274.105,117.473,0.0,0.0,635.424,1067.94,161.378,0.2336,0.0,0.7305,0.0,391.57800000000003,331.397,0.4121222336290598,0.22988509795909742,0.29999897849215224,0.6269593580702657,0.3730406419297343,26.597,35.2064,,0.7000010215078477,0.29999897849215224,0.0,0.000596560583075156,0.0,0.0018655287069195268,0.0
275.291,67.043,0.0,0.0,791.462,1014.543,153.071,0.2596,0.0,0.2076,0.0,342.334,316.307,0.4471393434482114,0.18955318506870136,0.19584090391255327,0.5617609032090165,0.4382390967909834,23.1158,32.3042,,0.8041590960874467,0.19584090391255327,0.0,0.0007583237423079264,0.0,0.0006064253039411615,0.0
275.291,68.823,0.0,0.0,780.783,1014.543,153.071,0.2707,0.0,0.4153,0.0,344.114,316.863,0.4448264238014147,0.1916721531354194,0.20000058120274095,0.5651023825199435,0.43489761748005656,20.1413,32.1468,,0.7999994187972591,0.20000058120274095,0.0,0.000786657909876417,0.0,0.0012068674915835832,0.0
275.291,68.823,0.0,0.0,780.783,1014.543,153.071,0.2966,0.0,0.0,0.0,344.114,316.863,0.4448264238014147,0.1916721531354194,0.20000058120274095,0.5651023825199435,0.43489761748005656,20.3272,29.3012,30.3163,0.7999994187972591,0.20000058120274095,0.0,0.0008619236648294986,0.0,0.0,0.0
275.291,68.823,0.0,0.0,827.06,967.079,153.071,0.2596,0.0,0.8603,0.0,344.114,316.807,0.4448264238014147,0.19179896317955297,0.20000058120274095,0.5390212241080541,0.4609787758919459,22.3792,30.9173,,0.7999994187972591,0.20000058120274095,0.0,0.0007544011577536678,0.0,0.0025000435901983064,0.0
275.884,0.0,91.962,0.0,792.056,1127.27,133.492,0.0927,0.0,3.226,0.0,367.846,319.635,0.36290186654197676,0.19165373678051567,0.2500013592644748,0.5873259675531931,0.41267403244680684,32.6846,42.6527,,0.7499986407355252,0.0,0.2500013592644748,0.0002520076336286054,0.0,0.008769974391433453,0.0
275.884,117.473,0.0,0.0,924.955,755.271,137.646,0.0742,0.7787,0.927,14.2387,393.357,332.857,0.3499264027333948,0.23410957811627722,0.29864220034218275,0.4495056022225581,0.5504943977774418,38.9231,49.5954,57.5633,0.7013577996578172,0.29864220034218275,0.0,0.0001886327178614118,0.001979626649577916,0.002356637863309013,0.03619790673602809
277.664,0.0,185.11,0.0,596.86,1069.72,155.445,0.3634,0.8528,2.0394,14.2387,462.774,345.371,0.3358983002502301,0.2776788392996436,0.40000086435279425,0.641865376999604,0.35813462300039606,38.3932,46.1472,,0.5999991356472058,0.0,0.40000086435279425,0.0007852645135621594,0.0018428001573082265,0.0044069027214052505,0.030768150328171488
278.851,0.0,48.651,0.0,866.218,1023.443,155.445,0.1038,0.8158,0.0,0.0,327.502,311.119,0.4746383228194026,0.17331256770394265,0.1485517645693767,0.5416013771782346,0.45839862282176536,24.3121,29.648,,0.8514482354306233,0.0,0.1485517645693767,0.0003169446293448072,0.002490977154330383,0.0,0.0
278.851,112.727,0.0,0.0,593.3,1216.265,139.426,0.927,0.0,2.299,14.2387,391.578,335.253,0.35606188294541574,0.2163934426229508,0.2878787878787879,0.6721311475409837,0.32786885245901637,23.1754,33.0459,,0.7121212121212122,0.2878787878787879,0.0,0.002367344437117593,0.0,0.005871116354836403,0.036362359478733834
280.631,110.947,0.0,0.0,682.295,1053.108,143.579,0.1854,4.0417,0.7416,0.0,391.578,336.162,0.36666768817451445,0.22564096062989406,0.2833330779563714,0.6068377201145786,0.39316227988542146,39.4955,53.1356,57.7091,0.7166669220436286,0.2833330779563714,0.0,0.00047346888742351857,0.010321570670440317,0.0018938755496940743,0.0
280.631,110.947,0.0,0.0,682.295,1097.605,138.239,0.1854,4.0417,0.7416,0.0,391.578,336.327,0.353030558407265,0.21999999999999997,0.2833330779563714,0.6166666666666667,0.3833333333333333,36.9189,49.6092,54.5569,0.7166669220436286,0.2833330779563714,0.0,0.00047346888742351857,0.010321570670440317,0.0018938755496940743,0.0
280.631,110.947,0.0,0.0,682.295,1097.605,138.832,0.1854,0.7416,4.0417,0.0,391.578,336.327,0.3545449437915307,0.21999999999999997,0.2833330779563714,0.6166666666666667,0.3833333333333333,36.4858,49.7468,55.4579,0.7166669220436286,0.2833330779563714,0.0,0.00047346888742351857,0.0018938755496940743,0.010321570670440317,0.0
280.631,122.813,0.0,0.0,652.63,1097.605,138.239,0.1854,4.0417,0.7416,0.0,403.44399999999996,340.142,0.3426473066894043,0.23050847457627116,0.30441151684000756,0.6271186440677966,0.37288135593220334,32.7501,46.3913,54.9631,0.6955884831599924,0.30441151684000756,0.0,0.00045954333191109667,0.010017995062486943,0.0018381733276443867,0.0
280.631,122.813,0.0,0.0,652.63,1097.605,138.832,0.1854,0.0,0.7416,0.0,403.44399999999996,340.142,0.34411715132707393,0.23050847457627116,0.30441151684000756,0.6271186440677966,0.37288135593220334,27.2502,36.5736,42.0134,0.6955884831599924,0.30441151684000756,0.0,0.00045954333191109667,0.0,0.0018381733276443867,0.0
280.631,122.813,0.0,0.0,652.63,1097.605,138.832,0.1854,0.7416,4.0417,0.0,403.44399999999996,340.142,0.34411715132707393,0.23050847457627116,0.30441151684000756,0.6271186440677966,0.37288135593220334,28.4414,39.6267,45.853,0.6955884831599924,0.30441151684000756,0.0,0.00045954333191109667,0.0018381733276443867,0.010017995062486943,0.0
281.818,74.163,0.0,0.0,676.362,1127.27,165.531,0.2781,0.0,0.0,0.0,355.981,325.6,0.46499953649211617,0.1973689754894568,0.20833415266545124,0.625,0.37499999999999994,26.6138,33.2672,,0.7916658473345487,0.20833415266545124,0.0,0.0007812214696829853,0.0,0.0,0.0
282.411,121.033,0.0,0.0,700.094,1038.275,138.239,0.3263,0.5043,1.0086,14.2387,403.444,341.327,0.34264730668940424,0.23208191126279862,0.29999950426825034,0.5972696245733788,0.40273037542662116,24.0397,41.3554,,0.7000004957317496,0.29999950426825034,0.0,0.0008087863495285372,0.0012499876067031607,0.0024999752134063215,0.035292878317597254
282.411,121.033,0.0,0.0,700.094,1038.275,150.698,0.2966,0.0,1.2607,0.0,403.444,341.327,0.37352891603295624,0.23208191126279862,0.29999950426825034,0.5972696245733788,0.40273037542662116,26.292,36.0519,,0.7000004957317496,0.29999950426825034,0.0,0.0007351701847078276,0.0,0.0031248450838204933,0.0
282.411,121.033,0.0,0.0,700.094,1038.275,150.698,0.3263,0.0,1.0086,0.0,403.444,341.327,0.37352891603295624,0.23208191126279862,0.29999950426825034,0.5972696245733788,0.40273037542662116,26.7005,37.2545,,0.7000004957317496,0.29999950426825034,0.0,0.0008087863495285372,0.0,0.0024999752134063215,0.0
282.411,121.033,0.0,0.0,700.094,1038.275,150.698,1.0382,0.0,0.5043,0.0,403.444,341.327,0.37352891603295624,0.23208191126279862,0.29999950426825034,0.5972696245733788,0.40273037542662116,23.741,31.8308,,0.7000004957317496,0.29999950426825034,0.0,0.002573343512352214,0.0,0.0012499876067031607,0.0
282.411,121.033,0.0,0.0,700.094,1038.275,150.698,1.0382,0.0,1.2607,0.0,403.444,341.327,0.37352891603295624,0.23208191126279862,0.29999950426825034,0.5972696245733788,0.40273037542662116,27.4927,38.6519,37.3696,0.7000004957317496,0.29999950426825034,0.0,0.002573343512352214,0.0,0.0031248450838204933,0.0
282.411,121.033,0.0,0.0,700.094,1038.275,167.904,0.5043,0.0,1.2607,0.0,403.444,341.327,0.4161767184541101,0.23208191126279862,0.29999950426825034,0.5972696245733788,0.40273037542662116,28.7225,40.1121,47.1299,0.7000004957317496,0.29999950426825034,0.0,0.0012499876067031607,0.0,0.0031248450838204933,0.0
282.411,122.22,0.0,0.0,685.855,1038.275,155.445,0.178,0.0,1.0086,0.0,404.631,341.68,0.38416483166143967,0.23468705956047395,0.3020529816054628,0.6022022701304426,0.39779772986955736,31.1816,39.5529,,0.6979470183945373,0.3020529816054628,0.0,0.0004399069769729954,0.0,0.002492641443679568,0.0
282.411,122.22,0.0,0.0,685.855,1038.275,156.038,0.2521,0.0,0.5043,0.0,404.631,341.68,0.3856303644555163,0.23468705956047395,0.3020529816054628,0.6022022701304426,0.39779772986955736,28.1536,37.5152,,0.6979470183945373,0.3020529816054628,0.0,0.0006230367915443379,0.0,0.001246320721839784,0.0
284.784,0.0,189.856,0.0,747.558,860.285,163.158,0.3708,0.0,1.1866,0.0,474.64,353.702,0.343751053429968,0.2952029520295203,0.4,0.5350553505535056,0.4649446494464945,37.2547,53.8711,,0.6,0.0,0.4,0.0007812236642491548,0.0,0.002499999999994733,0.0
284.784,71.196,0.0,11.866,711.96,1097.605,134.086,0.1112,0.3708,1.2978,0.0,355.98,327.789,0.37666722849598294,0.19672131147540983,0.19999999999999998,0.6065573770491803,0.39344262295081966,36.0686,55.6937,63.156,0.7999999999999999,0.19999999999999998,0.0,0.00031237709983619196,0.0010416315523314747,0.0036457104331601617,0.0
284.784,71.196,0.0,11.866,818.754,965.892,143.579,0.1112,0.3708,1.2978,0.0,355.98,327.58,0.40333445699196585,0.1994681298139799,0.19999999999999998,0.5412233014278461,0.45877669857215375,34.3129,41.1904,,0.7999999999999999,0.19999999999999998,0.0,0.00031237709983619196,0.0010416315523314747,0.0036457104331601617,0.0
284.784,85.435,0.0,0.0,958.18,781.969,141.205,0.0,1.1124,0.8158,0.0,370.219,331.861,0.3814093820144293,0.21275132186956405,0.2307688152147783,0.4493689908163037,0.5506310091836963,46.8016,63.3136,68.2952,0.7692311847852217,0.2307688152147783,0.0,0.0,0.003004708024161362,0.0022035605952093126,0.0
285.971,84.249,0.0,0.0,700.094,1162.868,143.579,0.0816,0.0,0.8343,0.0,370.22,333.454,0.387820755226622,0.19872654407336277,0.22756469126465342,0.6242038216560509,0.37579617834394907,36.0251,48.1024,,0.7724353087353465,0.22756469126465342,0.0,0.00022040948625082272,0.0,0.0022535249311159485,0.0
285.971,86.029,0.0,0.0,956.4,780.783,156.631,0.0371,0.7787,0.7416,0.0,372.0,333.291,0.4210510752688172,0.21413978838153494,0.23126075268817203,0.44945351180618276,0.5505464881938172,34.8899,49.732,54.7332,0.768739247311828,0.23126075268817203,0.0,9.973118279543084e-05,0.002093279569886846,0.0019935483870914153,0.0
285.971,86.029,0.0,0.0,956.4,780.783,158.411,0.0185,0.0,1.1124,0.0,372.0,333.291,0.42583602150537636,0.21413978838153494,0.23126075268817203,0.44945351180618276,0.5505464881938172,31.9572,46.2868,52.1474,0.768739247311828,0.23126075268817203,0.0,4.973118279556524e-05,0.0,0.002990322580637123,0.0
285.971,86.029,0.0,0.0,990.811,889.95,158.411,0.0,0.4635,0.8528,0.0,372.0,333.784,0.42583602150537636,0.19779227663695706,0.23126075268817203,0.4731861198738171,0.526813880126183,36.186,51.6102,53.9834,0.768739247311828,0.23126075268817203,0.0,0.0,0.0012459677419321346,0.0022924731182734073,0.0
285.971,122.22,0.0,0.0,601.013,1109.471,148.325,0.0742,0.0,0.1854,18.985,408.19100000000003,345.453,0.3633715589025725,0.2386406420638837,0.29941865450242655,0.6486298614894965,0.35137013851050347,28.4064,40.1858,,0.7005813454975734,0.29941865450242655,0.0,0.0001817776482083589,0.0,0.0004541991371675167,0.04651008963929506
285.971,122.22,0.0,0.0,605.166,1109.471,148.325,0.4598,0.0,0.7638,0.0,408.19100000000003,345.464,0.3633715589025725,0.23806263366531807,0.29941865450242655,0.6470588235294117,0.35294117647058826,30.9951,39.6596,,0.7005813454975734,0.29941865450242655,0.0,0.0011264334588437118,0.0,0.001871182853120546,0.0
285.971,122.22,0.0,0.0,605.166,1109.471,155.445,0.152,0.0,1.5314,0.0,408.19100000000003,345.464,0.38081437366330956,0.23806263366531807,0.29941865450242655,0.6470588235294117,0.35294117647058826,33.6358,42.133,,0.7005813454975734,0.29941865450242655,0.0,0.0003723746971384171,0.0,0.0037516750736695526,0.0
285.971,122.22,0.0,0.0,655.597,1050.141,151.292,0.33,0.0,1.2756,18.985,408.19100000000003,345.376,0.3706402149973909,0.23930462943312514,0.29941865450242655,0.6156519934479973,0.3843480065520027,43.5899,51.4277,,0.7005813454975734,0.29941865450242655,0.0,0.000808445066155774,0.0,0.0031250076557221376,0.04651008963929506
285.971,122.22,0.0,0.0,655.597,1109.471,151.292,0.0556,0.1854,0.0,0.0,408.19100000000003,345.595,0.3706402149973909,0.23126077862156022,0.29941865450242655,0.6285712505127281,0.3714287494872719,34.4096,43.0988,49.6799,0.7005813454975734,0.29941865450242655,0.0,0.0001362107444795789,0.0004541991371675167,0.0,0.0
285.971,122.22,0.0,0.0,678.142,1109.471,138.832,0.3337,0.0,2.0394,14.2387,408.19100000000003,345.654,0.3401152891661011,0.228344166214947,0.29941865450242655,0.620643841815874,0.379356158184126,37.6454,41.2244,,0.7005813454975734,0.29941865450242655,0.0,0.0008175094502308539,0.0,0.0049961905088426834,0.0348824447377946
286.564,122.813,0.0,0.0,581.434,1186.6,132.899,0.2039,0.7787,2.8922,18.985,409.377,346.504,0.32463719261218876,0.23154362416107385,0.2999997557263842,0.6711409395973155,0.3288590604026846,37.473,48.022,,0.7000002442736158,0.2999997557263842,0.0,0.0004980739025384961,0.0019021586459378465,0.007064881515065417,0.046375345952395036
286.564,122.813,0.0,0.0,581.434,1186.6,147.138,0.5191,0.0,2.0023,18.985,409.377,346.504,0.3594193127606094,0.23154362416107385,0.2999997557263842,0.6711409395973155,0.3288590604026846,32.4973,53.5319,62.3114,0.7000002442736158,0.2999997557263842,0.0,0.0012680243394199771,0.0,0.004891090608400347,0.046375345952395036
287.157,0.0,71.789,0.0,584.401,1211.519,157.818,0.0,0.0,0.0,0.0,358.94599999999997,325.895,0.43967059111955564,0.19986747739320235,0.19999944281312512,0.674595193549824,0.32540480645017594,26.6837,37.2137,43.1306,0.8000005571868749,0.0,0.19999944281312512,0.0,0.0,0.0,0.0
287.751,0.0,71.789,0.0,580.247,1153.375,165.531,0.0,0.0,0.0,0.0,359.53999999999996,326.291,0.4603966179006509,0.20739238426831225,0.1996690215275074,0.6652978561647234,0.3347021438352767,24.7487,36.3517,,0.8003309784724927,0.0,0.1996690215275074,0.0,0.0,0.0,0.0
287.751,0.0,94.928,0.0,703.06,1067.94,158.411,0.445,0.7416,0.0,0.0,382.679,332.403,0.4139526861939119,0.2160807453416149,0.24806169139147954,0.6030152456239413,0.3969847543760587,29.2596,42.0451,,0.7519383086085204,0.0,0.24806169139147954,0.0011628545072994265,0.0019379166350859654,0.0,0.0
287.751,0.0,94.928,0.0,777.223,1038.275,157.224,0.4079,0.0,2.2248,0.0,382.679,332.486,0.4108508697890399,0.21078458913201775,0.24806169139147954,0.5718954248366014,0.42810457516339867,24.3816,34.8053,,0.7519383086085204,0.0,0.24806169139147954,0.0010659064124212045,0.0,0.005813749905257896,0.0
287.751,0.0,94.928,0.0,777.223,1038.275,158.411,0.4079,0.0,2.2248,0.0,382.679,332.486,0.4139526861939119,0.21078458913201775,0.24806169139147954,0.5718954248366014,0.42810457516339867,26.338,35.6459,,0.7519383086085204,0.0,0.24806169139147954,0.0010659064124212045,0.0,0.005813749905257896,0.0
289.53,72.383,0.0,0.0,764.764,1014.543,153.071,0.2929,0.0,0.4524,0.0,361.91299999999995,332.911,0.422949714434132,0.20340109941679538,0.2000011052379992,0.570189967217574,0.42981003278242597,27.0229,35.8631,,0.7999988947620008,0.2000011052379992,0.0,0.0008093105249029207,0.0,0.0012500241770777786,0.0
289.53,72.383,0.0,0.0,765.357,1014.543,153.071,0.2781,0.0,0.3708,0.0,361.91299999999995,332.913,0.422949714434132,0.2033333333333333,0.2000011052379992,0.57,0.42999999999999994,25.5585,34.4416,,0.7999988947620008,0.2000011052379992,0.0,0.0007684167189330906,0.0,0.001024555625244121,0.0
290.124,0.0,72.383,0.0,809.854,881.05,182.736,0.1817,0.0,0.9048,0.0,362.507,328.525,0.5040895762012871,0.21438650567980205,0.19967338561738115,0.5210526440294658,0.4789473559705341,32.2675,41.7784,,0.8003266143826189,0.0,0.19967338561738115,0.0005012317003519898,0.0,0.0024959518023031394,0.0
290.124,52.804,0.0,0.0,794.429,1038.275,159.004,0.2188,1.0939,0.0,0.0,342.928,327.277,0.4636658423925722,0.1871158681380081,0.15397984416553914,0.5665262912068725,0.43347370879312747,20.9371,28.7741,,0.846020155834461,0.15397984416553914,0.0,0.0006380348061382038,0.0031898824242896765,0.0,0.0
290.124,72.383,0.0,0.0,605.166,1296.954,139.426,0.0,0.0,0.9048,0.0,362.507,334.164,0.3846160212078663,0.19058051016760247,0.19967338561738115,0.6818465711942464,0.31815342880575365,27.3894,32.345,,0.8003266143826189,0.19967338561738115,0.0,0.0,0.0,0.0024959518023031394,0.0
290.124,72.383,0.0,0.0,711.96,1067.94,158.411,0.1632,0.4524,0.0,0.0,362.507,333.594,0.4369874236911287,0.20366705994718803,0.19967338561738115,0.6,0.4,20.9084,29.6906,,0.8003266143826189,0.19967338561738115,0.0,0.00045019820306794025,0.0012479759011515697,0.0,0.0
290.124,72.383,0.0,0.0,711.96,1067.94,158.411,0.1928,0.4524,0.0,0.0,362.507,333.594,0.4369874236911287,0.20366705994718803,0.19967338561738115,0.6,0.4,21.8974,30.7228,,0.8003266143826189,0.19967338561738115,0.0,0.0005318517987224195,0.0012479759011515697,0.0,0.0
290.124,72.383,0.0,0.0,789.089,860.285,182.736,0.1149,0.0,0.9048,0.0,362.507,333.026,0.5040895762012871,0.21978459706531084,0.19967338561738115,0.5215827338129496,0.4784172661870504,31.528,38.8256,,0.8003266143826189,0.19967338561738115,0.0,0.0003169593966452594,0.0,0.0024959518023031394,0.0
290.124,72.383,0.0,0.0,789.089,881.05,182.736,0.2929,0.0,0.9048,0.0,362.507,333.103,0.5040895762012871,0.2170519938759588,0.19967338561738115,0.5275309420353634,0.47246905796463645,32.2701,39.5811,,0.8003266143826189,0.19967338561738115,0.0,0.0008079843975404392,0.0,0.0024959518023031394,0.0
290.124,72.383,0.0,0.0,842.486,1097.605,152.478,0.0,0.6786,0.0,0.0,362.507,334.043,0.42062084318371784,0.18685051371301656,0.19967338561738115,0.5657492354740061,0.4342507645259939,26.5563,38.7706,43.24,0.8003266143826189,0.19967338561738115,0.0,0.0,0.0018719638517273544,0.0,0.0
290.717,0.0,118.66,0.0,670.429,1067.94,176.803,0.2225,0.0,2.781,0.0,409.37699999999995,341.692,0.4318830808765515,0.23549488054607504,0.2898550724637681,0.6143344709897611,0.38566552901023887,29.1717,42.8308,46.4611,0.7101449275362319,0.0,0.2898550724637681,0.000543508795070208,0.0,0.006793249254338195,0.0
290.717,0.0,124.593,0.0,704.84,1115.404,139.426,0.7416,0.0,3.1147,0.0,415.31,343.524,0.3357154896342491,0.22816171897833476,0.3,0.6127771881132419,0.387222811886758,37.8867,46.7809,,0.7,0.0,0.3,0.0017856540897118163,0.0,0.0074996990199910915,0.0
290.717,0.0,124.593,0.0,765.357,1038.275,154.258,0.2596,0.0,3.708,0.0,415.31,343.396,0.37142857142857144,0.23026315789473684,0.3,0.5756578947368421,0.42434210526315785,34.2066,46.9652,,0.7,0.0,0.3,0.0006250752449962075,0.0,0.00892827044855908,0.0
290.717,0.0,124.593,0.0,774.257,1008.61,158.411,0.2225,0.0,3.3743,0.0,415.31,343.309,0.38142833064457876,0.23294502618535204,0.3,0.5657236350215692,0.4342763649784308,31.6682,43.9671,44.5608,0.7,0.0,0.3,0.0005357443837120808,0.0,0.008124774264987299,0.0
290.717,0.0,124.593,29.665,593.3,1097.605,156.631,0.3337,0.8528,5.0058,18.985,415.31,343.346,0.3771423755748718,0.2456140350877193,0.3,0.6491228070175439,0.3508771929824561,51.7285,69.5693,,0.7,0.0,0.3,0.0008034961835717814,0.0020534058895715166,0.012053165105554759,0.045712841010219565
290.717,0.0,124.593,29.665,619.998,1097.605,160.191,0.3634,0.5562,6.3778,18.985,415.31,343.415,0.38571428571428573,0.24179627073310886,0.3,0.6390330012232163,0.36096699877678373,49.403,67.5953,,0.7,0.0,0.3,0.0008750090293976186,0.0013392405672838623,0.01535672148511869,0.045712841010219565
290.717,72.383,0.0,0.0,720.86,1038.275,163.158,0.1706,0.6823,0.0,0.0,363.09999999999997,334.129,0.44934728724869183,0.20640826315206048,0.19934728724869183,0.5902190565249398,0.40978094347506017,25.7864,33.0719,,0.8006527127513082,0.19934728724869183,0.0,0.0004698430184509231,0.0018790966675795125,0.0,0.0
290.717,94.928,0.0,0.0,667.463,1082.772,139.426,0.3708,0.0,1.7798,0.0,385.645,341.549,0.36153975806765287,0.22033898305084745,0.24615384615384617,0.6186437821206866,0.38135621787931334,38.7427,50.9966,57.6523,0.7538461538461538,0.24615384615384617,0.0,0.0009615060483061846,0.0,0.004615125309534378,0.0
290.717,94.928,0.0,0.0,682.295,1079.806,139.426,0.482,0.0,2.1136,0.0,385.645,341.577,0.36153975806765287,0.21885521885521883,0.24615384615384617,0.6127946127946128,0.38720538720538716,38.3533,50.4826,60.0702,0.7538461538461538,0.24615384615384617,0.0,0.0012498541404627316,0.0,0.0054806881976805595,0.0
290.717,103.828,0.0,23.732,625.932,1145.069,134.086,0.3671,0.0,1.2978,0.0,394.54499999999996,344.734,0.3398497002876732,0.22278078894365388,0.263158828523996,0.6465659816115293,0.3534340183884707,45.8961,56.6749,,0.736841171476004,0.263158828523996,0.0,0.0009304388599502455,0.0,0.003289358628285014,0.0
290.717,103.828,0.0,23.732,625.932,1145.069,148.325,0.8528,0.0,2.0394,0.0,394.54499999999996,344.734,0.37593937320204285,0.22278078894365388,0.263158828523996,0.6465659816115293,0.3534340183884707,39.0296,55.296,,0.736841171476004,0.263158828523996,0.0,0.002161477144553444,0.0,0.005168992130162165,0.0
290.717,103.828,0.0,23.732,625.932,1145.069,159.598,0.3634,0.0,1.3089,0.0,394.54499999999996,344.734,0.4045115259349378,0.22278078894365388,0.263158828523996,0.6465659816115293,0.3534340183884707,43.8928,57.9539,64.2209,0.736841171476004,0.263158828523996,0.0,0.0009210609689619156,0.0,0.0033174923012500037,0.0
290.717,124.593,0.0,0.0,652.63,1127.27,145.359,0.2596,0.0,3.1147,14.2387,415.31,351.406,0.3500012039199634,0.2333333333333333,0.3,0.6333333333333333,0.36666666666666664,27.6135,40.6367,47.2981,0.7,0.3,0.0,0.0006250752449962075,0.0,0.0074996990199910915,0.03428451036566833
292.497,0.0,125.78,0.0,735.099,1008.61,167.311,0.2596,0.0,3.1147,0.0,418.27700000000004,345.386,0.400000478152038,0.2398777548317982,0.3007098167004162,0.578427937230352,0.4215720627696479,33.2959,43.8507,,0.6992901832995837,0.0,0.3007098167004162,0.0006206413453270903,0.0,0.007446500763830077,0.0
293.09,94.928,0.0,0.0,812.821,964.113,93.741,0.1149,0.0,1.4461,0.0,388.018,343.975,0.24158930771252882,0.21836376590239137,0.24464844414434384,0.5425710802989869,0.45742891970101307,35.6096,51.633,59.604,0.7553515558556562,0.24464844414434384,0.0,0.00029612028307888784,0.0,0.0037268889587500405,0.0
